SOUID,    DATE,   TG, Q_TG
107054,19860507,  100,    0
107054,19860508,  108,    0
107054,19860509,  115,    0
107054,19860510,  145,    0
107054,19860511,  134,    0
107054,19860512,  124,    0
107054,19860513,  116,    0
107054,19860514,  114,    0
107054,19860515,  105,    0
107054,19860516,  101,    0
107054,19860517,  113,    0
107054,19860518,  139,    0
107054,19860519,  138,    0
107054,19860520,  152,    0
107054,19860521,  113,    0
107054,19860522,  118,    0
107054,19860523,  126,    0
107054,19860524,  126,    0
107054,19860525,  130,    0
107054,19860526,  139,    0
107054,19860527,  128,    0
107054,19860528,  108,    0
107054,19860529,  102,    0
107054,19860530,  104,    0
107054,19860531,  112,    0
107054,19860601,  138,    0
107054,19860602,  160,    0
107054,19860603,  131,    0
107054,19860604,  111,    0
107054,19860605,  106,    0
107054,19860606,  116,    0
107054,19860607,  132,    0
107054,19860608,  138,    0
107054,19860609,  138,    0
107054,19860610,  150,    0
107054,19860611,  126,    0
107054,19860612,  133,    0
107054,19860613,  162,    0
107054,19860614,  186,    0
107054,19860615,  190,    0
107054,19860616,  222,    0
107054,19860617,  194,    0
107054,19860618,  144,    0
107054,19860619,  170,    0
107054,19860620,  168,    0
107054,19860621,  165,    0
107054,19860622,  150,    0
107054,19860623,  150,    0
107054,19860624,  168,    0
107054,19860625,  188,    0
107054,19860626,  212,    0
107054,19860627,  234,    0
107054,19860628,  240,    0
107054,19860629,  226,    0
107054,19860630,  222,    0
107054,19860701,  196,    0
107054,19860702,  200,    0
107054,19860703,  203,    0
107054,19860704,  195,    0
107054,19860705,  172,    0
107054,19860706,  174,    0
107054,19860707,  160,    0
107054,19860708,  176,    0
107054,19860709,  144,    0
107054,19860710,  184,    0
107054,19860711,  172,    0
107054,19860712,  168,    0
107054,19860713,  176,    0
107054,19860714,  202,    0
107054,19860715,  232,    0
107054,19860716,  232,    0
107054,19860717,  186,    0
107054,19860718,  151,    0
107054,19860719,  158,    0
107054,19860720,  184,    0
107054,19860721,  174,    0
107054,19860722,  174,    0
107054,19860723,  137,    0
107054,19860724,  150,    0
107054,19860725,  182,    0
107054,19860726,  196,    0
107054,19860727,  178,    0
107054,19860728,  190,    0
107054,19860729,  186,    0
107054,19860730,  154,    0
107054,19860731,  178,    0
107054,19860801,  156,    0
107054,19860802,  188,    0
107054,19860803,  136,    0
107054,19860804,  151,    0
107054,19860805,  154,    0
107054,19860806,  178,    0
107054,19860807,  170,    0
107054,19860808,  170,    0
107054,19860809,  169,    0
107054,19860810,  193,    0
107054,19860811,  182,    0
107054,19860812,  172,    0
107054,19860813,  182,    0
107054,19860814,  190,    0
107054,19860815,  172,    0
107054,19860816,  156,    0
107054,19860817,  166,    0
107054,19860818,  155,    0
107054,19860819,  154,    0
107054,19860820,  146,    0
107054,19860821,  143,    0
107054,19860822,  162,    0
107054,19860823,  146,    0
107054,19860824,  152,    0
107054,19860825,  140,    0
107054,19860826,  146,    0
107054,19860827,  134,    0
107054,19860828,  126,    0
107054,19860829,  118,    0
107054,19860830,  134,    0
107054,19860831,  136,    0
107054,19860901,  134,    0
107054,19860902,  162,    0
107054,19860903,  140,    0
107054,19860904,  128,    0
107054,19860905,  130,    0
107054,19860906,  132,    0
107054,19860907,  140,    0
107054,19860908,  123,    0
107054,19860909,  112,    0
107054,19860910,  108,    0
107054,19860911,  123,    0
107054,19860912,  122,    0
107054,19860913,  114,    0
107054,19860914,  134,    0
107054,19860915,  102,    0
107054,19860916,  112,    0
107054,19860917,  104,    0
107054,19860918,  108,    0
107054,19860919,  110,    0
107054,19860920,  120,    0
107054,19860921,  130,    0
107054,19860922,  130,    0
107054,19860923,  142,    0
107054,19860924,  132,    0
107054,19860925,  134,    0
107054,19860926,  114,    0
107054,19860927,  138,    0
107054,19860928,  156,    0
107054,19860929,  146,    0
107054,19860930,  141,    0
107054,19861001,  140,    0
107054,19861002,  154,    0
107054,19861003,  154,    0
107054,19861004,  148,    0
107054,19861005,  140,    0
107054,19861006,  156,    0
107054,19861007,  166,    0
107054,19861008,  170,    0
107054,19861009,  172,    0
107054,19861010,  150,    0
107054,19861011,  133,    0
107054,19861012,  116,    0
107054,19861013,  134,    0
107054,19861014,  144,    0
107054,19861015,  138,    0
107054,19861016,   98,    0
107054,19861017,  102,    0
107054,19861018,  110,    0
107054,19861019,  105,    0
107054,19861020,  118,    0
107054,19861021,  108,    0
107054,19861022,  125,    0
107054,19861023,   78,    0
107054,19861024,   73,    0
107054,19861025,   97,    0
107054,19861026,   90,    0
107054,19861027,  114,    0
107054,19861028,  140,    0
107054,19861029,   86,    0
107054,19861030,  108,    0
107054,19861031,   94,    0
107054,19861101,  112,    0
107054,19861102,   60,    0
107054,19861103,   74,    0
107054,19861104,   68,    0
107054,19861105,   79,    0
107054,19861106,   82,    0
107054,19861107,   90,    0
107054,19861108,   82,    0
107054,19861109,   94,    0
107054,19861110,  128,    0
107054,19861111,  130,    0
107054,19861112,   81,    0
107054,19861113,  100,    0
107054,19861114,  112,    0
107054,19861115,   98,    0
107054,19861116,   90,    0
107054,19861117,   72,    0
107054,19861118,   94,    0
107054,19861119,  116,    0
107054,19861120,   61,    0
107054,19861121,   72,    0
107054,19861122,   77,    0
107054,19861123,   72,    0
107054,19861124,   98,    0
107054,19861125,  126,    0
107054,19861126,   84,    0
107054,19861127,   78,    0
107054,19861128,   62,    0
107054,19861129,   40,    0
107054,19861130,   58,    0
107054,19861201,   89,    0
107054,19861202,  112,    0
107054,19861203,  116,    0
107054,19861204,  125,    0
107054,19861205,  130,    0
107054,19861206,   52,    0
107054,19861207,   66,    0
107054,19861208,   92,    0
107054,19861209,   74,    0
107054,19861210,   37,    0
107054,19861211,   52,    0
107054,19861212,   48,    0
107054,19861213,   60,    0
107054,19861214,   48,    0
107054,19861215,   44,    0
107054,19861216,   44,    0
107054,19861217,   61,    0
107054,19861218,   77,    0
107054,19861219,   45,    0
107054,19861220,   41,    0
107054,19861221,   16,    0
107054,19861222,   22,    0
107054,19861223,   28,    0
107054,19861224,   44,    0
107054,19861225,   48,    0
107054,19861226,   38,    0
107054,19861227,   38,    0
107054,19861228,   64,    0
107054,19861229,   91,    0
107054,19861230,  102,    0
107054,19861231,   89,    0
107054,19870101,   90,    0
107054,19870102,   60,    0
107054,19870103,   30,    0
107054,19870104,   47,    0
107054,19870105,   68,    0
107054,19870106,   46,    0
107054,19870107,   15,    0
107054,19870108,  -17,    0
107054,19870109,    2,    0
107054,19870110,    5,    0
107054,19870111,  -44,    0
107054,19870112,  -76,    0
107054,19870113,  -62,    0
107054,19870114,  -47,    0
107054,19870115,  -23,    0
107054,19870116,   -6,    0
107054,19870117,  -14,    0
107054,19870118,  -16,    0
107054,19870119,  -16,    0
107054,19870120,    1,    0
107054,19870121,   38,    0
107054,19870122,   52,    0
107054,19870123,   62,    0
107054,19870124,   52,    0
107054,19870125,   43,    0
107054,19870126,   47,    0
107054,19870127,   34,    0
107054,19870128,   31,    0
107054,19870129,   15,    0
107054,19870130,   -8,    0
107054,19870131,   -4,    0
107054,19870201,    2,    0
107054,19870202,   18,    0
107054,19870203,   62,    0
107054,19870204,   72,    0
107054,19870205,   90,    0
107054,19870206,  102,    0
107054,19870207,   56,    0
107054,19870208,   81,    0
107054,19870209,   94,    0
107054,19870210,   76,    0
107054,19870211,   52,    0
107054,19870212,   43,    0
107054,19870213,   34,    0
107054,19870214,   32,    0
107054,19870215,   28,    0
107054,19870216,   12,    0
107054,19870217,   16,    0
107054,19870218,   19,    0
107054,19870219,    5,    0
107054,19870220,    8,    0
107054,19870221,   22,    0
107054,19870222,   42,    0
107054,19870223,   31,    0
107054,19870224,   26,    0
107054,19870225,   20,    0
107054,19870226,   49,    0
107054,19870227,   70,    0
107054,19870228,  118,    0
107054,19870301,   98,    0
107054,19870302,   85,    0
107054,19870303,   16,    0
107054,19870304,    2,    0
107054,19870305,   41,    0
107054,19870306,   30,    0
107054,19870307,   28,    0
107054,19870308,   24,    0
107054,19870309,   24,    0
107054,19870310,   34,    0
107054,19870311,   32,    0
107054,19870312,   26,    0
107054,19870313,   10,    0
107054,19870314,   22,    0
107054,19870315,   38,    0
107054,19870316,   50,    0
107054,19870317,   82,    0
107054,19870318,   55,    0
107054,19870319,   37,    0
107054,19870320,   37,    0
107054,19870321,   40,    0
107054,19870322,   44,    0
107054,19870323,   72,    0
107054,19870324,  101,    0
107054,19870325,  100,    0
107054,19870326,   70,    0
107054,19870327,   94,    0
107054,19870328,   65,    0
107054,19870329,   50,    0
107054,19870330,   58,    0
107054,19870331,   78,    0
107054,19870401,   84,    0
107054,19870402,   72,    0
107054,19870403,   71,    0
107054,19870404,   85,    0
107054,19870405,   90,    0
107054,19870406,  100,    0
107054,19870407,   96,    0
107054,19870408,  102,    0
107054,19870409,  110,    0
107054,19870410,   74,    0
107054,19870411,   80,    0
107054,19870412,   71,    0
107054,19870413,   83,    0
107054,19870414,   90,    0
107054,19870415,   97,    0
107054,19870416,  116,    0
107054,19870417,  146,    0
107054,19870418,  121,    0
107054,19870419,  140,    0
107054,19870420,  108,    0
107054,19870421,   97,    0
107054,19870422,  134,    0
107054,19870423,  138,    0
107054,19870424,  148,    0
107054,19870425,  150,    0
107054,19870426,  151,    0
107054,19870427,  156,    0
107054,19870428,  154,    0
107054,19870429,  164,    0
107054,19870430,  140,    0
107054,19870501,  146,    0
107054,19870502,   88,    0
107054,19870503,   72,    0
107054,19870504,   72,    0
107054,19870505,  101,    0
107054,19870506,  118,    0
107054,19870507,  122,    0
107054,19870508,  121,    0
107054,19870509,  152,    0
107054,19870510,  110,    0
107054,19870511,  106,    0
107054,19870512,  126,    0
107054,19870513,   89,    0
107054,19870514,  100,    0
107054,19870515,   94,    0
107054,19870516,   93,    0
107054,19870517,  108,    0
107054,19870518,  106,    0
107054,19870519,  119,    0
107054,19870520,   94,    0
107054,19870521,  104,    0
107054,19870522,   97,    0
107054,19870523,   98,    0
107054,19870524,  130,    0
107054,19870525,  126,    0
107054,19870526,  158,    0
107054,19870527,  149,    0
107054,19870528,  134,    0
107054,19870529,  142,    0
107054,19870530,  168,    0
107054,19870531,  162,    0
107054,19870601,  154,    0
107054,19870602,  137,    0
107054,19870603,  148,    0
107054,19870604,  155,    0
107054,19870605,  117,    0
107054,19870606,  142,    0
107054,19870607,  140,    0
107054,19870608,  120,    0
107054,19870609,  112,    0
107054,19870610,  113,    0
107054,19870611,  138,    0
107054,19870612,  124,    0
107054,19870613,  130,    0
107054,19870614,  138,    0
107054,19870615,  122,    0
107054,19870616,  117,    0
107054,19870617,  126,    0
107054,19870618,  134,    0
107054,19870619,  138,    0
107054,19870620,  144,    0
107054,19870621,  149,    0
107054,19870622,  132,    0
107054,19870623,  158,    0
107054,19870624,  155,    0
107054,19870625,  144,    0
107054,19870626,  167,    0
107054,19870627,  179,    0
107054,19870628,  210,    0
107054,19870629,  232,    0
107054,19870630,  209,    0
107054,19870701,  161,    0
107054,19870702,  166,    0
107054,19870703,  180,    0
107054,19870704,  190,    0
107054,19870705,  204,    0
107054,19870706,  218,    0
107054,19870707,  208,    0
107054,19870708,  179,    0
107054,19870709,  176,    0
107054,19870710,  212,    0
107054,19870711,  206,    0
107054,19870712,  172,    0
107054,19870713,  195,    0
107054,19870714,  204,    0
107054,19870715,  196,    0
107054,19870716,  164,    0
107054,19870717,  146,    0
107054,19870718,  151,    0
107054,19870719,  153,    0
107054,19870720,  171,    0
107054,19870721,  144,    0
107054,19870722,  156,    0
107054,19870723,  142,    0
107054,19870724,  154,    0
107054,19870725,  142,    0
107054,19870726,  145,    0
107054,19870727,  174,    0
107054,19870728,  174,    0
107054,19870729,  187,    0
107054,19870730,  166,    0
107054,19870731,  198,    0
107054,19870801,  174,    0
107054,19870802,  174,    0
107054,19870803,  168,    0
107054,19870804,  144,    0
107054,19870805,  142,    0
107054,19870806,  144,    0
107054,19870807,  144,    0
107054,19870808,  144,    0
107054,19870809,  164,    0
107054,19870810,  153,    0
107054,19870811,  146,    0
107054,19870812,  168,    0
107054,19870813,  192,    0
107054,19870814,  180,    0
107054,19870815,  194,    0
107054,19870816,  209,    0
107054,19870817,  202,    0
107054,19870818,  198,    0
107054,19870819,  190,    0
107054,19870820,  220,    0
107054,19870821,  235,    0
107054,19870822,  210,    0
107054,19870823,  173,    0
107054,19870824,  162,    0
107054,19870825,  132,    0
107054,19870826,  140,    0
107054,19870827,  138,    0
107054,19870828,  168,    0
107054,19870829,  176,    0
107054,19870830,  170,    0
